symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2023-05-07 21:00:00+00:00,29292.91,29327.55601418,29132.53,29180.56145,130.28567909,3209.0,29240.721169
BTC/USD,2023-05-07 22:00:00+00:00,29178.04,29245.0,29134.14,29172.631438015,175.63794,2989.0,29196.582457
BTC/USD,2023-05-07 23:00:00+00:00,29178.45,29258.57,28900.0,28965.9395,581.730972809,9075.0,29116.430537
BTC/USD,2023-05-08 00:00:00+00:00,28961.22,29247.39,28903.84,29217.41019515,426.99986,7569.0,29111.089027
BTC/USD,2023-05-08 01:00:00+00:00,29219.53,29235.0,28868.75,29151.48595,394.32879,8234.0,29103.53342
BTC/USD,2023-05-08 02:00:00+00:00,29153.41,29199.1,29038.0,29106.034,391.114432611,5664.0,29117.69352
BTC/USD,2023-05-08 03:00:00+00:00,29106.34,29109.6795575,28820.75,28983.652225,362.693060303,3858.0,28976.553535
BTC/USD,2023-05-08 04:00:00+00:00,28976.21,29010.68712262,28847.97641376,28852.82155122,203.36759,2041.0,28954.663803
BTC/USD,2023-05-08 05:00:00+00:00,28857.5,28924.0,28769.0,28865.5564425,299.817254045,1982.0,28859.852011
BTC/USD,2023-05-08 06:00:00+00:00,28872.76,28910.7232024,28696.0983538,28738.16475,154.841855274,1871.0,28782.878429
BTC/USD,2023-05-08 07:00:00+00:00,28743.65,28764.6,28325.9,28502.841585,173.581548335,3025.0,28553.380903
BTC/USD,2023-05-08 08:00:00+00:00,28491.24,28517.18,27866.83,27999.092,326.96434997,5506.0,28203.399486
BTC/USD,2023-05-08 09:00:00+00:00,28001.64,28207.59,27967.5,28190.977225945,169.448332686,2904.0,28100.458995
BTC/USD,2023-05-08 10:00:00+00:00,28178.48,28217.465,28122.03,28180.2464155,72.502031597,2255.0,28163.714858
BTC/USD,2023-05-08 11:00:00+00:00,28173.23,28211.569589525,28078.28,28135.8485015,105.872062659,2601.0,28135.288587
BTC/USD,2023-05-08 12:00:00+00:00,28145.69,28157.153920715,27941.01,27960.52227955,214.280368758,3582.0,28021.751492
BTC/USD,2023-05-08 13:00:00+00:00,27967.23,28166.53,27918.37,28066.0514315,302.843443929,5375.0,28064.449821
BTC/USD,2023-05-08 14:00:00+00:00,28063.9,28496.788476,28000.3994,28490.8336,233.167546526,5863.0,28146.921062
BTC/USD,2023-05-08 15:00:00+00:00,28475.0,28603.125,28238.72,28284.1809472,322.185126507,7416.0,28350.667911
BTC/USD,2023-05-08 16:00:00+00:00,28284.93,28329.038025,28230.886098595,28259.92929092,180.266279047,4086.0,28273.945534
BTC/USD,2023-05-08 17:00:00+00:00,28268.44,28280.7639,27902.47,27949.9717505,367.24176832,8258.0,28144.379295
BTC/USD,2023-05-08 18:00:00+00:00,27909.42,27989.3,27669.4,27884.5883,755.989605862,18510.0,27849.886892
BTC/USD,2023-05-08 19:00:00+00:00,27875.0,28039.883,27730.3932,28005.11345,452.440908838,9246.0,27858.709043
BTC/USD,2023-05-08 20:00:00+00:00,28006.39,28568.11,27984.29,28502.885,714.349902377,14011.0,28317.11161
BTC/USD,2023-05-08 21:00:00+00:00,28488.47,28505.0766344,28075.2325,28099.731163,419.102722288,8702.0,28376.390359
BTC/USD,2023-05-08 22:00:00+00:00,28105.79,28289.61,27960.11,28186.67408,455.77502,8082.0,28064.904594
BTC/USD,2023-05-08 23:00:00+00:00,28195.3,28238.23,28133.227,28167.3951,108.974960917,1988.0,28183.477991
BTC/USD,2023-05-09 00:00:00+00:00,28158.93,28172.29,27992.0,28017.9400855,143.112311724,3045.0,28069.202997
BTC/USD,2023-05-09 01:00:00+00:00,28028.72,28187.94,27979.59,28037.241852545,442.053531113,7549.0,28038.986129
BTC/USD,2023-05-09 02:00:00+00:00,28040.29,28046.62179102,27890.65,28017.784592,191.987601707,4209.0,27954.325381
BTC/USD,2023-05-09 03:00:00+00:00,28013.3,28096.98,27951.0,28079.355,146.85053,2873.0,28003.507399
BTC/USD,2023-05-09 04:00:00+00:00,28077.52,28203.370285,28039.81,28181.8225,246.793053745,3816.0,28136.94337
BTC/USD,2023-05-09 05:00:00+00:00,28195.28,28211.946237325,28135.135,28165.710325,161.58888594,2685.0,28182.423321
BTC/USD,2023-05-09 06:00:00+00:00,28170.55,28238.95,28082.05305,28194.325757,123.491671577,3061.0,28145.562409
BTC/USD,2023-05-09 07:00:00+00:00,28190.3,28338.56893,28154.96,28338.56893,204.942393592,3335.0,28249.332012
BTC/USD,2023-05-09 08:00:00+00:00,28328.34,28347.24,28237.9392492,28261.8328461,42.043812139,1938.0,28281.987867
BTC/USD,2023-05-09 09:00:00+00:00,28260.64,28305.23,28233.01,28281.03705,30.000346183,1808.0,28270.838831
BTC/USD,2023-05-09 10:00:00+00:00,28288.45,28342.02554,28251.73,28264.5159365,57.144306964,3196.0,28297.535025
BTC/USD,2023-05-09 11:00:00+00:00,28261.33,28404.89,28190.0,28356.06999693,82.135825514,3360.0,28269.386924
BTC/USD,2023-05-09 12:00:00+00:00,28352.42,28514.04,28321.55384417,28427.2622105,108.87809795,4156.0,28423.772435
BTC/USD,2023-05-09 13:00:00+00:00,28428.46,28500.0,28259.01,28330.7492,155.296450241,4557.0,28377.156576
BTC/USD,2023-05-09 14:00:00+00:00,28332.82,28357.01,28123.7089,28268.396205845,342.266012709,5976.0,28226.176057
BTC/USD,2023-05-09 15:00:00+00:00,28274.25,28316.31,28127.05,28139.81256205,254.936563566,5054.0,28230.75809
BTC/USD,2023-05-09 16:00:00+00:00,28140.87,28189.919,28007.76,28171.697004,223.379559205,5150.0,28087.574667
BTC/USD,2023-05-09 17:00:00+00:00,28177.99,28228.05,27950.0,27998.06638933,119.88581712,3287.0,28056.298484
BTC/USD,2023-05-09 18:00:00+00:00,28004.26,28045.807125,27850.66,27884.5976815,157.058053839,3014.0,27980.664463
BTC/USD,2023-05-09 19:00:00+00:00,27877.51,27927.8078714,27788.6696915,27887.93320135,183.941169836,3548.0,27860.304251
BTC/USD,2023-05-09 20:00:00+00:00,27888.42,27941.94687385,27735.6064601,27777.6465266,125.885087112,3488.0,27852.123522
BTC/USD,2023-05-09 21:00:00+00:00,27788.85,27794.1,27704.63918275,27716.24151625,25.89025849,1165.0,27746.908427
BTC/USD,2023-05-09 22:00:00+00:00,27727.75,27736.08,27625.78,27714.612314,45.324827192,1320.0,27696.83951
BTC/USD,2023-05-09 23:00:00+00:00,27720.03,27872.82,27710.24504625,27857.2345987,62.35119,1494.0,27782.794142
BTC/USD,2023-05-10 00:00:00+00:00,27853.73,28005.79761273,27840.9,27988.12953325,97.52497695,3035.0,27942.525082
BTC/USD,2023-05-10 01:00:00+00:00,27982.4,28328.2557152855,27830.1,27868.7737,101.26569,3043.0,27912.423066
BTC/USD,2023-05-10 02:00:00+00:00,27871.27,27903.83,27758.19145065,27774.1657735,73.09922,2011.0,27826.670887
BTC/USD,2023-05-10 03:00:00+00:00,27779.35,27816.73,27742.24248016,27758.5996857,35.685711681,1278.0,27782.20767
BTC/USD,2023-05-10 04:00:00+00:00,27763.47,27795.03465,27713.3973,27745.5222405,18.50481297,903.0,27745.719663
BTC/USD,2023-05-10 05:00:00+00:00,27745.0,27787.46,27715.68,27727.9268375,22.26845,851.0,27758.648031
BTC/USD,2023-05-10 06:00:00+00:00,27737.0220699,27737.2912,27634.275587,27673.64981,33.452292885,1585.0,27671.276013
BTC/USD,2023-05-10 07:00:00+00:00,27673.965985,27685.987230895,27572.8,27579.96,46.001386075,1350.0,27607.917852
BTC/USD,2023-05-10 08:00:00+00:00,27586.0,27637.61,27522.42,27612.35,34.225142141,1350.0,27593.75165
BTC/USD,2023-05-10 09:00:00+00:00,27621.27,27655.47,27579.2745645,27615.14523,11.09183,741.0,27615.85483
BTC/USD,2023-05-10 10:00:00+00:00,27625.28,27662.63,27576.977,27634.064888275,20.627398434,879.0,27623.891722
BTC/USD,2023-05-10 11:00:00+00:00,27636.45,27725.9,27627.78201445,27712.2436814,39.54964265,1339.0,27676.208999
BTC/USD,2023-05-10 12:00:00+00:00,27718.78,28207.0,27671.682,28195.09145,385.616372373,11164.0,27985.366071
BTC/USD,2023-05-10 13:00:00+00:00,28198.24,28352.76,28058.66,28207.59845,227.221291059,6818.0,28209.760902
BTC/USD,2023-05-10 14:00:00+00:00,28215.0,28293.59404,28086.07,28123.200573285,192.932699759,5092.0,28208.293778
BTC/USD,2023-05-10 15:00:00+00:00,28138.39,28270.0,28119.637,28212.07,119.402576953,3382.0,28183.935639
BTC/USD,2023-05-10 16:00:00+00:00,28222.1,28356.27,28209.170985,28237.207475,150.842233685,3793.0,28283.53676
BTC/USD,2023-05-10 17:00:00+00:00,28249.13,28281.5488705,26834.655,27656.475500235,677.655427992,17830.0,27405.103213
BTC/USD,2023-05-10 18:00:00+00:00,27644.36,27686.08,27515.37,27586.6535,276.511659172,5074.0,27596.47526
BTC/USD,2023-05-10 19:00:00+00:00,27582.79,27905.82,27555.72,27819.1781,238.420952675,6162.0,27773.723931
BTC/USD,2023-05-10 20:00:00+00:00,27812.11,28079.25,27775.0,27958.8361,227.919227336,6038.0,27966.605447
BTC/USD,2023-05-10 21:00:00+00:00,27965.62,27972.31495,27402.0,27608.457098,224.887263265,6228.0,27668.720967
BTC/USD,2023-05-10 22:00:00+00:00,27609.33,27802.287904,27594.9659463,27776.275,84.34624,3035.0,27686.314754
BTC/USD,2023-05-10 23:00:00+00:00,27769.07,27829.5994,27683.17,27700.82885481,139.05264,2803.0,27725.26937
BTC/USD,2023-05-11 00:00:00+00:00,27707.21,27719.56,27503.31,27600.76835155,137.71101,3545.0,27604.14941
BTC/USD,2023-05-11 01:00:00+00:00,27601.12,27909.4290464905,27369.2985590955,27628.945,59.398294303,2199.0,27614.145825
BTC/USD,2023-05-11 02:00:00+00:00,27631.06,27644.445,27556.846014275,27560.69899515,48.603679179,1793.0,27598.988347
BTC/USD,2023-05-11 03:00:00+00:00,27566.19,27569.8121515,27434.82,27497.9626928,72.649480452,2159.0,27493.500803
BTC/USD,2023-05-11 04:00:00+00:00,27498.43,27556.52,27441.59,27551.23,57.494857104,1701.0,27506.16244
BTC/USD,2023-05-11 05:00:00+00:00,27549.85,27579.55440939,27471.423821885,27563.70789,45.326176141,1829.0,27518.761871
BTC/USD,2023-05-11 06:00:00+00:00,27567.02,27589.709708,27500.0,27546.5137734,31.906670036,1523.0,27535.555949
BTC/USD,2023-05-11 07:00:00+00:00,27547.5,27868.3355590955,27369.2985590955,27481.6671435,43.73847,1487.0,27536.202203
BTC/USD,2023-05-11 08:00:00+00:00,27484.89,27491.92,27305.0,27431.9385,51.734851448,1766.0,27422.896211
BTC/USD,2023-05-11 09:00:00+00:00,27437.81,27492.24544,27387.82085,27460.5182075,23.736037942,857.0,27435.730414
BTC/USD,2023-05-11 10:00:00+00:00,27460.21,27561.2,27450.04,27518.41015,28.646162809,909.0,27504.117394
BTC/USD,2023-05-11 11:00:00+00:00,27523.88162,27547.45,27433.22279,27463.4360825,32.122939411,811.0,27479.661563
BTC/USD,2023-05-11 12:00:00+00:00,27469.41,27681.06,27374.8,27468.970576,122.056438862,4467.0,27529.169029
BTC/USD,2023-05-11 13:00:00+00:00,27466.84,27556.02,27205.34,27287.00848065,277.490622833,5514.0,27421.513631
BTC/USD,2023-05-11 14:00:00+00:00,27277.89,27433.404797,27018.99,27184.6689175,241.190655444,5827.0,27224.798631
BTC/USD,2023-05-11 15:00:00+00:00,27188.96,27267.42970814,27102.59,27227.8275,153.042406858,3141.0,27206.526203
BTC/USD,2023-05-11 16:00:00+00:00,27227.16,27271.3826298,27146.27,27170.46375,83.441640182,2186.0,27199.753843
BTC/USD,2023-05-11 17:00:00+00:00,27173.38,27191.77729525,26790.24,26958.4255,279.194187896,6293.0,26957.321084
BTC/USD,2023-05-11 18:00:00+00:00,26957.97,27024.0172105,26811.0,26996.34790554,150.612270384,4851.0,26925.093142
BTC/USD,2023-05-11 19:00:00+00:00,27003.79,27089.75,26747.6,26881.213535,154.028643388,3921.0,26937.688338
BTC/USD,2023-05-11 20:00:00+00:00,26894.47,27071.97315,26849.548095,27036.01583892,76.198156202,2352.0,26981.775869
BTC/USD,2023-05-11 21:00:00+00:00,27042.51,27097.24,26973.474456995,27010.77523735,80.181096997,1883.0,27045.128903
BTC/USD,2023-05-11 22:00:00+00:00,27011.004,27093.33,26923.96,26932.4,132.264725716,2939.0,27007.983668
BTC/USD,2023-05-11 23:00:00+00:00,26927.52,27090.0,26850.0,27009.83465,65.762790765,2622.0,26980.100847
BTC/USD,2023-05-12 00:00:00+00:00,27009.58,27089.0,26956.82696,27069.197625,84.965798658,2097.0,27010.107897
BTC/USD,2023-05-12 01:00:00+00:00,27074.76,27125.0,26901.09705,26928.178341815,86.011206053,2475.0,26998.062765
BTC/USD,2023-05-12 02:00:00+00:00,26935.29,26948.0,26614.6,26707.997145,110.325865724,4424.0,26774.02372
BTC/USD,2023-05-12 03:00:00+00:00,26721.37,26781.8033,26615.77,26662.885376455,164.957621973,4963.0,26709.812135
BTC/USD,2023-05-12 04:00:00+00:00,26663.49,26793.86,26600.0,26739.62,130.00633017,3012.0,26701.854791
BTC/USD,2023-05-12 05:00:00+00:00,26739.62,26760.73,26300.0,26382.467,167.214881397,6077.0,26512.665475
BTC/USD,2023-05-12 06:00:00+00:00,26380.17,26433.490676,26226.1535465,26407.67472,167.584237983,6318.0,26322.67895
BTC/USD,2023-05-12 07:00:00+00:00,26403.85,26495.92,26368.71184,26425.19054359,83.56175526,3322.0,26420.611331
BTC/USD,2023-05-12 08:00:00+00:00,26432.42,26495.91,26350.0,26388.18966794,64.690805327,2282.0,26428.497851
BTC/USD,2023-05-12 09:00:00+00:00,26394.99,26529.41,26388.278,26471.83595815,101.315480814,3685.0,26434.040126
BTC/USD,2023-05-12 10:00:00+00:00,26474.19,26526.9,26426.67,26432.51913525,43.879147127,1928.0,26472.901054
BTC/USD,2023-05-12 11:00:00+00:00,26438.42,26520.56,26416.53,26447.612965,50.767054643,2012.0,26461.401066
BTC/USD,2023-05-12 12:00:00+00:00,26442.85,26592.244103655,26416.2667405,26535.71165,114.432944467,3566.0,26511.697802
BTC/USD,2023-05-12 13:00:00+00:00,26543.08,26668.09,26474.845,26589.285,124.620539484,4553.0,26558.16817
BTC/USD,2023-05-12 14:00:00+00:00,26579.17,26755.045077,26428.5,26454.7,197.448871478,6819.0,26579.151301
BTC/USD,2023-05-12 15:00:00+00:00,26458.4,26518.242246945,26370.74853545,26413.0598285,115.190674315,4384.0,26442.942238
BTC/USD,2023-05-12 16:00:00+00:00,26416.33,26485.0,26335.4,26376.17971735,106.870050775,3678.0,26406.643812
BTC/USD,2023-05-12 17:00:00+00:00,26381.92,26448.52,26318.9269465,26319.5186445,151.984514922,3976.0,26374.550939
BTC/USD,2023-05-12 18:00:00+00:00,26326.15,26394.74,26316.235,26317.07735249,60.748571332,2272.0,26360.822372
BTC/USD,2023-05-12 19:00:00+00:00,26323.0,26510.53,25869.675215,26487.0685,553.475756381,14901.0,26167.69104
BTC/USD,2023-05-12 20:00:00+00:00,26479.64,26501.82908051,26368.3,26444.5649223,207.208535948,5509.0,26439.881134
BTC/USD,2023-05-12 21:00:00+00:00,26451.4,26839.39,26451.4,26773.1697,328.882049611,8194.0,26702.974517
BTC/USD,2023-05-12 22:00:00+00:00,26763.49,26904.8565,26646.46,26698.71166534,210.300037866,4236.0,26776.974604
BTC/USD,2023-05-12 23:00:00+00:00,26696.99,26826.09204625,26662.51346624,26803.72307675,87.54933,2418.0,26750.166212
BTC/USD,2023-05-13 00:00:00+00:00,26812.27,26867.35,26708.19,26842.28857,100.31091,2615.0,26772.539309
BTC/USD,2023-05-13 01:00:00+00:00,26855.22,27534.5575590955,26806.6211605,26860.43,179.928460667,4604.0,26911.669992
BTC/USD,2023-05-13 02:00:00+00:00,26861.91,26877.06165285,26792.466,26805.7616715,104.200938133,2464.0,26837.959324
BTC/USD,2023-05-13 03:00:00+00:00,26814.38,26883.116262665,26797.87,26830.94118,51.27175,1436.0,26833.465281
BTC/USD,2023-05-13 04:00:00+00:00,26831.89153355,26864.445,26762.49,26800.59,53.68193,1568.0,26825.343887
BTC/USD,2023-05-13 05:00:00+00:00,26804.8765,26880.59,26737.67645,26744.9098145,59.269111982,1838.0,26807.75025
BTC/USD,2023-05-13 06:00:00+00:00,26755.67,26779.99,26723.39,26743.3739295,29.094794529,1289.0,26748.622642
BTC/USD,2023-05-13 07:00:00+00:00,26749.24,27130.9971835,26701.7165503,26792.6390875,30.129547633,1996.0,26764.21645
BTC/USD,2023-05-13 08:00:00+00:00,26791.03,26825.0,26752.84281,26810.4276115,18.718906989,941.0,26792.011701
BTC/USD,2023-05-13 09:00:00+00:00,26815.64,26867.3,26792.2820119,26849.82483,15.52430956,1092.0,26828.287933
BTC/USD,2023-05-13 10:00:00+00:00,26856.95,26885.92,26775.07,26841.22251925,31.925316608,1980.0,26826.840642
BTC/USD,2023-05-13 11:00:00+00:00,26849.26,26881.5416824,26811.55885,26833.994961445,25.350390474,1625.0,26844.36841
BTC/USD,2023-05-13 12:00:00+00:00,26836.51,26917.27,26784.09,26834.527798095,59.854211476,2766.0,26842.326783
BTC/USD,2023-05-13 13:00:00+00:00,26836.04,26900.0,26795.2186445,26836.3752508,72.980127277,2747.0,26843.469087
BTC/USD,2023-05-13 14:00:00+00:00,26841.38,26870.402123,26750.34,26803.3141175,77.481528164,3120.0,26806.355195
BTC/USD,2023-05-13 15:00:00+00:00,26798.49,26840.26505,26775.63,26831.77159765,38.874342425,2424.0,26806.178425
BTC/USD,2023-05-13 16:00:00+00:00,26832.13,26853.7254575,26795.86577146,26843.10406,32.83855,2129.0,26825.005104
BTC/USD,2023-05-13 17:00:00+00:00,26844.43,26875.8654,26812.5165,26832.8642128,25.079106627,1956.0,26843.601464
BTC/USD,2023-05-13 18:00:00+00:00,26836.4,27065.0,26791.88,26815.08867665,114.258565478,4192.0,26911.50782
BTC/USD,2023-05-13 19:00:00+00:00,26812.5,26984.27555,26798.5124263,26865.1608,143.64340633,4247.0,26876.037976
BTC/USD,2023-05-13 20:00:00+00:00,26861.48,26934.165904105,26851.43,26920.0016,60.664341571,2303.0,26884.978094
BTC/USD,2023-05-13 21:00:00+00:00,26922.41,26962.855614125,26856.9,26874.623833645,71.39129,2055.0,26919.783914
BTC/USD,2023-05-13 22:00:00+00:00,26877.64,26920.052511655,26849.66957718,26905.6177017,59.30781,1574.0,26877.610207
BTC/USD,2023-05-13 23:00:00+00:00,26907.83,26946.61297515,26780.55,26807.4119345,117.649,2778.0,26870.352561
BTC/USD,2023-05-14 00:00:00+00:00,26808.99,26840.23133069,26603.85,26762.717,98.39102,3472.0,26740.954028
BTC/USD,2023-05-14 01:00:00+00:00,26767.9168,27126.49,26662.87,26739.90367565,54.761888884,2056.0,26716.426256
BTC/USD,2023-05-14 02:00:00+00:00,26735.15,26848.37,26721.67338,26820.66196976,40.674252885,1570.0,26784.068916
BTC/USD,2023-05-14 03:00:00+00:00,26816.53,26889.45,26784.9105,26869.395135,30.4542,1897.0,26843.904035
BTC/USD,2023-05-14 04:00:00+00:00,26876.87,26891.52,26801.342004485,26838.24,46.15555178,2391.0,26845.942891
BTC/USD,2023-05-14 05:00:00+00:00,26838.24,26861.44,26807.5726726,26833.95238413,36.74177,1546.0,26840.454635
BTC/USD,2023-05-14 06:00:00+00:00,26835.37,26911.923,26827.39037355,26855.46474065,26.367329677,1718.0,26872.413171
BTC/USD,2023-05-14 07:00:00+00:00,26858.59,26887.6311,26838.59723,26856.6346,15.459052877,740.0,26858.736655
BTC/USD,2023-05-14 08:00:00+00:00,26871.72,26899.99,26838.8435801,26849.55843866,19.98443,1210.0,26868.026291
BTC/USD,2023-05-14 09:00:00+00:00,26856.68,26884.6281779,26817.9292,26862.657748075,24.692361791,904.0,26852.158297
BTC/USD,2023-05-14 10:00:00+00:00,26854.39100215,26877.4,26824.052675,26845.26774475,20.151261527,1034.0,26846.941297
BTC/USD,2023-05-14 11:00:00+00:00,26841.78,26851.10994,26806.2,26822.289658,14.855723151,782.0,26824.93488
BTC/USD,2023-05-14 12:00:00+00:00,26825.6,26890.86,26753.16,26882.26213057,39.313240771,1851.0,26814.702881
BTC/USD,2023-05-14 13:00:00+00:00,26890.7,26942.09,26831.72,26931.15242215,60.84545488,2248.0,26884.583382
BTC/USD,2023-05-14 14:00:00+00:00,26930.76,26985.06,26863.63575,26973.2105,56.53997,2105.0,26913.592293
BTC/USD,2023-05-14 15:00:00+00:00,26972.26,27200.0,26971.71,27088.98393,241.89706644,7103.0,27080.813842
BTC/USD,2023-05-14 16:00:00+00:00,27099.91,27145.92,26937.71,26973.500865,94.791172946,2927.0,27050.862097
BTC/USD,2023-05-14 17:00:00+00:00,26968.72,27001.44,26866.377632795,26955.632467595,100.82794,2631.0,26944.610453
BTC/USD,2023-05-14 18:00:00+00:00,26950.96,26965.956,26870.75,26940.67,71.886676157,1725.0,26927.055342
BTC/USD,2023-05-14 19:00:00+00:00,26932.51,26956.42395,26835.1151705,26891.498,90.927543647,2122.0,26885.489762
BTC/USD,2023-05-14 20:00:00+00:00,26885.54,26968.6502614,26851.7274,26955.0103804,50.7962,1604.0,26906.586316
BTC/USD,2023-05-14 21:00:00+00:00,26956.01,26970.7,26891.09405,26926.43465,44.2823,1345.0,26936.965866
BTC/USD,2023-05-14 22:00:00+00:00,26919.19,26955.0,26880.0,26911.2889215,31.340743526,1188.0,26919.385832
BTC/USD,2023-05-14 23:00:00+00:00,26915.67,26949.7696,26870.3664,26941.1730045,54.33721,1262.0,26896.532613
BTC/USD,2023-05-15 00:00:00+00:00,26941.97,26958.5571,26762.355843575,26833.9621335,190.43615,4887.0,26845.345004
BTC/USD,2023-05-15 01:00:00+00:00,26824.81,27298.0,26804.7,27215.4039625,232.316193547,7100.0,27100.098053
BTC/USD,2023-05-15 02:00:00+00:00,27214.47,27383.05015,26750.5,27174.85402493,142.500953167,4534.0,27195.995113
BTC/USD,2023-05-15 03:00:00+00:00,27172.93,27273.873,27168.65284,27248.10777937,114.1927,3240.0,27216.999362
BTC/USD,2023-05-15 04:00:00+00:00,27250.06,27309.83,27185.0,27296.35,58.060652222,2164.0,27237.924199
BTC/USD,2023-05-15 05:00:00+00:00,27295.72,27392.72,27244.17,27348.3436347,132.033434203,3746.0,27315.252528
BTC/USD,2023-05-15 06:00:00+00:00,27351.75,27559.4445,27323.50328775,27484.51873365,174.893535926,5058.0,27448.961286
BTC/USD,2023-05-15 07:00:00+00:00,27490.05,27505.853750365,27393.178925,27419.159296155,56.388472395,1728.0,27455.050788
BTC/USD,2023-05-15 08:00:00+00:00,27422.62,27457.16,27387.9,27441.6261475,28.364879561,991.0,27420.06546
BTC/USD,2023-05-15 09:00:00+00:00,27447.29,27489.37,27335.00369,27394.28414852,50.395959357,1600.0,27431.562635
BTC/USD,2023-05-15 10:00:00+00:00,27392.98,27438.120247705,27357.73563444,27420.936325,29.552963817,1014.0,27401.683529
BTC/USD,2023-05-15 11:00:00+00:00,27419.72563545,27464.64451,27320.79,27342.71321245,58.837010601,1723.0,27388.657005
BTC/USD,2023-05-15 12:00:00+00:00,27347.75,27411.29,27337.16,27390.643057,47.830503266,1401.0,27372.277351
BTC/USD,2023-05-15 13:00:00+00:00,27394.23,27454.545510575,27350.488108655,27374.416992315,61.262086657,2255.0,27397.417754
BTC/USD,2023-05-15 14:00:00+00:00,27381.35,27537.398513,27228.57,27413.9341487,221.833447197,5650.0,27357.905077
BTC/USD,2023-05-15 15:00:00+00:00,27417.71,27463.7085,27376.77,27403.19715227,123.258591561,3652.0,27418.30369
BTC/USD,2023-05-15 16:00:00+00:00,27400.35,27580.80366286,27375.0,27484.769,150.312415849,4932.0,27469.798863
BTC/USD,2023-05-15 17:00:00+00:00,27491.31,27652.0,27413.773042365,27509.41125,297.239800886,6215.0,27531.344906
BTC/USD,2023-05-15 18:00:00+00:00,27502.07,27530.02315,27375.0,27439.4355,94.685351794,2477.0,27433.435399
BTC/USD,2023-05-15 19:00:00+00:00,27441.68,27451.060156,27324.73865,27408.475,143.166781329,4083.0,27390.146605
BTC/USD,2023-05-15 20:00:00+00:00,27409.4,27415.18,27322.58837,27339.9274057,67.516540569,2101.0,27361.985459
BTC/USD,2023-05-15 21:00:00+00:00,27344.37,27387.3775,27302.1,27362.131185,77.98397192,2000.0,27343.830898
BTC/USD,2023-05-15 22:00:00+00:00,27351.97,27369.25828605,27255.6,27305.47389,87.195953884,2626.0,27320.214164
BTC/USD,2023-05-15 23:00:00+00:00,27304.06,27318.87,27150.0,27189.1427145,147.59222,3262.0,27219.938108
BTC/USD,2023-05-16 00:00:00+00:00,27177.89,27327.13486856,27112.08,27208.3845,184.77844,4047.0,27221.645804
BTC/USD,2023-05-16 01:00:00+00:00,27210.67,27257.81,26866.0,27032.51429,344.175872512,8464.0,27029.577656
BTC/USD,2023-05-16 02:00:00+00:00,27025.77,27100.0,26978.48,27088.834905,139.73909,3022.0,27035.070708
BTC/USD,2023-05-16 03:00:00+00:00,27085.99,27147.589868,27059.94,27146.75055,65.44046,2790.0,27104.940108
BTC/USD,2023-05-16 04:00:00+00:00,27139.84,27158.758715,27084.28766585,27120.7,36.06316,1521.0,27124.683477
BTC/USD,2023-05-16 05:00:00+00:00,27115.44,27169.322685,27037.172335,27069.08679429,74.83821,2977.0,27090.105049
BTC/USD,2023-05-16 06:00:00+00:00,27070.92,27091.6925,27000.0,27078.436,50.585,2257.0,27051.020605
BTC/USD,2023-05-16 07:00:00+00:00,27064.15,27532.8442195,26987.0,27254.346535295,121.602446988,4759.0,27208.046874
BTC/USD,2023-05-16 08:00:00+00:00,27255.11,27286.064236,27162.48,27201.88074,64.258110069,2922.0,27215.979297
BTC/USD,2023-05-16 09:00:00+00:00,27197.24,27222.696091,27073.13171617,27087.80847,71.930746071,2838.0,27134.375729
BTC/USD,2023-05-16 10:00:00+00:00,27088.04,27122.79964,27002.0,27014.4409795,105.899673404,2850.0,27055.527043
BTC/USD,2023-05-16 11:00:00+00:00,27011.33,27121.01005315,26992.59716,27063.929029745,69.619915243,2775.0,27067.311626
BTC/USD,2023-05-16 12:00:00+00:00,27061.88,27139.025,26983.2,27063.19,125.308190766,3943.0,27067.666292
BTC/USD,2023-05-16 13:00:00+00:00,27057.99,27133.215125,26982.6,26993.37877485,113.236944779,3726.0,27050.644644
BTC/USD,2023-05-16 14:00:00+00:00,26997.53,27053.3890499,26903.06,26992.3192395,145.272275421,4979.0,26976.336907
BTC/USD,2023-05-16 15:00:00+00:00,26990.62,27096.65,26979.49139715,27033.9484309,101.442095039,3524.0,27030.313235
BTC/USD,2023-05-16 16:00:00+00:00,27038.37,27147.37,26979.37,27054.669273,78.953395488,3056.0,27047.00911
BTC/USD,2023-05-16 17:00:00+00:00,27059.73,27108.99,26961.41,27093.2564165,134.075947925,3307.0,27037.878449
BTC/USD,2023-05-16 18:00:00+00:00,27098.72,27120.0,27010.41893,27055.925,95.613967692,2570.0,27057.046396
BTC/USD,2023-05-16 19:00:00+00:00,27064.22,27082.43,26900.0,26949.00875,104.501168399,3119.0,26992.775217
BTC/USD,2023-05-16 20:00:00+00:00,26952.26,27019.13,26914.91,26967.03204465,105.284744713,2825.0,26978.657758
BTC/USD,2023-05-16 21:00:00+00:00,26968.51,27053.77,26926.92175696,27010.57154545,109.266407971,3216.0,26981.75811
BTC/USD,2023-05-16 22:00:00+00:00,27014.89,27047.39,26970.285,27000.7555,48.459857859,1719.0,27011.712048
BTC/USD,2023-05-16 23:00:00+00:00,27003.38,27050.0,26962.5777685,27037.8114348,41.731997743,1556.0,27014.865516
BTC/USD,2023-05-17 00:00:00+00:00,27041.09,27132.177605,26987.504,27108.27138164,119.008620316,3374.0,27058.429546
